Rose Mofford,vfa fs ar gdoi ueer ufrifofd veemp?
Domingos Montagner,vnk nt ks ajql uccs unslnqnj vccdr?
Robert H. Scott,vka kt as jdoc uqqs uksckokd vqqmp?
Haakon Sørbye,wmg mt gs ljch vrrs vmshmcmj wrroq?
Tarik Akan,vkc ks cr ijeg uppr ukrgkekj vppdo?
Edward Albee,wie is er bang voor virginia woolf?
Gabriele Amorth,vnd ns dr mfpc uhhr unrcnpnf vhheg?
Don Bass,vis ir sq ahnd uppq uiqdinih vpplo?
Hagan Beggs,vjs jr sq ifme uooq ujqejmjf vookn?
Carlo Azeglio Ciampi,wnc ns ck mgql vjjk vnklnqng wjjid?
Jerry Corbetta,wkc kt cs jbog vqqs vksgkokb wqqnp?
Teodoro González de León,wme mt es dbqk vrrs vmskmqmb wrroi?
Reese Griffiths,vfa ft as lbnj upps ufsjfnfb vppeo?
Dorothy Cann Hamilton,woc ot cs anrm vjjs vosmoron wjjkl?
Olgerts Hehts,vme mt es ldpj uqqs umsjmpmd vqqnb?
Charles H. Henry,wld lt ds kfpj vqqs vlsjlplf wqqne?
Giancarlo Iliprandi,vmf mr fi jlpk uqqi umikmpml vqqbg?
P. Kannan,vir iq ra ghbe uooa uiaeibih vooln?
Todd Kimsey,wmu mt us chdk vffs vmskmdmh wffeq?
W. P. Kinsella,wmt ms tb lgcj vqqb vmbjmcmg wqqdh?
Norbert Kröcher,vlc ls cr kegd uqqr ulrdlgle vqqnp?
Gérard Louis-Dreyfus,wlb lu bt djqm grrt gltmlqlj wrrhe?
Graeme MacKenzie,wmb ms br ldgk veer vmrkmgmd weejp?
António Mascarenhas Monteiro,vni nt is mjql uffs unslnqnj vffdr?
John Bentley Mays,wou ot us nfre vjjs voseorof wjjqh?
Marvin Mottet,dmc mt cs liqj vaas vmsjmqmi daaer?
Trisco Pearson,vmb mt bg lhqk ussg umgkmqmh vsscr?
Gareth Powell,wnc nt cg mdqk vrrg vngknqnd wrroj?
Qiao Renliang,vme ma er lfpj uqqr umrjmpmf vqqbh?
Gabe Rygaard,wie is er gdmc voor vircimid wookn?
Severino Santiapichi,cod ou dj nbrm vttj vojmorob cttes?
Joe Seng,vks kr sq jcnh uppq ukqhknkc vppmo?
Hovhannes Tcholakian,cou ot us nfkm vrrs vosmokof crrlj?
Bojja Tharakam,vmg ms gr klha uiir umramhml viiop?
Theodore Wilbur Anderson,wpf pv fu ecsj kttu kpujpspc wtthi?
Clarence Brooks,vld ls dr keig uqqr ulrglile vqqob?
Charmian Carr,vkd kr dq ijnh ueeq ukqhknkj veefo?
Desmond Clarke,vmj ms jr abkl uddr umrlmkmb vddph?
Bahman Golbarnezhad,wni ns ir ljqa vddr vnranqnj wddoh?
C. Martin Croker,vmd ms dr ljik ubbr umrkmimj vbbfq?
Roman Ivanychuk,gpa pu at nolm kcct kptmplpo gccfs?
Rune Larsson,vla lt as kdqi brrs blsilqld vrroe?
Carmelo Morelos,vkc ks cr jepi uddr ukrikpke vddnf?
Hans Mühlethaler,vmi mt is lgqj uees umsjmqmg veeof?
Sigge Parling,vmg ms ge ldpj uqqe umejmpmd vqqbh?
Bob Suter,vkg ku gt jfpa drrt dktakpkf vrrnq?
Rose Warfman,wga gt as ldqj vhhs vgsjgqgd whhor?
Stephanie Booth,vmt ms td lcpi urrd umdimpmc vrrhq?
Joe Browder,wje js er gcnd vppr vjrdjnjc wppmo?
Robert W. Cone,wka kt as jdpc vrrs vksckpkd wrrnq?
John J. Craighead,vmf mr fq kjnl uppq umqlmnmj vppho?
Camille Dagenais,vls lr sq gfok uccq ulqklolf vccde?
Sir Nicholas Fenn,vjc js cr mkpl uqqr ujrljpjk vqqbh?
Robert L. Genillard,vma ms ar kdpc uqqr umrcmpmd vqqif?
Mary Grant,wlc lt cs jkph vaas vlshlplk waanq?
David Kyle,ckt ks tr ahei woor wkrikekh coodg?
Lee Ho-cheol,vir iq rp hbmg unnp uipgimib vnnka?
Mandoza,wjs jr sq diog vaaq vjqgjoji waamp?
Tom Mintier,vlg ls gr kfpi uccr ulrilplf vccdq?
Remigio Molina,vma mr aq lbpj uccq umqjmpmb vccdg?
Joan Patricia Murphy,wqg qu ge opsn kjje kqenqsqp wjjht?
Oddvar Nes,cke kt es bgpi vrrs vksikpkg crrnq?
Rose Pak,vka ks ae jdgh uqqe ukehkgkd vqqnp?
András Prékopa,vld ls df ckgi urrf ulfilglk vrroq?
Moïse Rahmani,vme ms er ldpj uaar umrjmpmd vaaiq?
Hassan Sharif,vge gs er jknh uppr ugrhgngk vppfo?
Tara Singh,vmc mt cs kloi uqqs umsimoml vqqep?
Lamuel A. Stanislaus,vmu mt us leqj dccs dmsjmqme vccia?
Michel Vaxès,gmu mt us lepk waas wmskmpme gaabf?
Wolfhart Zimmermann,xdg du gt plsn wkkt wdtndsdl xkkjc?
Naser al-Raas,vje js er idog uppr ujrgjojd vppmf?
Burhanettin Bigali,vnc nt cs mgpa bqqs bnsanpng vqqik?
Karl Dietrich Bracher,vlc ls cr egak uoor ulrklalg voofd?
Bobby Breen,wjd js dr ieoa vqqr vjrajoje wqqmp?
Gerwald Claus-Brunner,wmc mu ct gbqk irrt imtkmqmb wrrof?
Mike Fellows,wet es tr mdck vaar verkeced waabf?
Bill Glassford,vgi gs ir jloa uppr ugragogl vppbc?
Amin Yunis al Husseini,wnu nt us mjqk fbbs fnsknqnj wbbch?
Jan O. Karlsson,vmf ms fr klei uqqr umrimeml vqqpg?
Zerka T. Moreno,wmc mt cs lbdj vggs vmsjmdmb wggpr?
Annie Pootoogook,vms mr se ldij uqqe umejmimd vqqcp?
Jorge Rubinetti,vnc nt cs mepg frrs fnsgnpne vrrhq?
Allister Sparks,vmg mt gh lfij uqqh umhjmimf vqqcb?
Frederick D. Tinsley,wab au bt dcgn vrrt vatnagac wrrek?
Boris Trakhtenbrot,vnc nt cs mjha urrs unsanhnj vrrdq?
Bill Zucker,wli lt is khga epps elsalglh wppbc?
Bill Barrett,vje js er ifna uoor ujrajnjf voobc?
Bernard Bergonzi,wlc ls cr fboa vqqr vlralolb wqqjp?
Betty Birch,wkf kt fs jbna vpps vksaknkb wppeo?
Jean Chabbert,vkh ks hr jbng uppr ukrgknkb vppmo?
Alan Cousin,vlt ls tr jkpi fqqr flrilplk vqqhb?
Richie Dunn,vka ks ar fenj gppr gkrjknke vppbo?
Garry Edmundson,wnc nu ct ferl hggt hntlnrne wggps?
Jack Garman,vlf lr fq jkdi uggq ulqildlk vggno?
Paule Gauthier,vnj nt ja mepk cqqa cnaknpne vqqid?
Peter Leo Gerety,wmd mt da lbqj vrra vmajmqmb wrroe?
Erwin Hahn,wkb ks br janh vppr vkrhknka wppdo?
Curtis Hanson,vnc nu ct lmqk bsst bntknqnm vsser?
Dennis M. Jones,vls lr sq aboj uffq ulqjlolb vffdp?
Terry Kohler,wmc mt cs lbej vqqs vmsjmemb wqqoh?
Clive Kolbe,dks kr sq jefh vooq vkqhkfke doocb?
Yuri Korablin,wnc nt cs lmeh brrs bnshnenm wrrdi?
Agniva Lahiri,emh ms hr kloi vppr vmrimoml eppdf?
Micki Marlo,vlf lr fq jkdi uaaq ulqildlk vaabg?
David McCay,cjt js tr ainh weer wjrhjnji ceedo?
Foil A. Miller,vah ar hq kgoi uffq uaqiaoag vffcd?
Geno Morosi,vmf ms fr lbpj ueer umrjmpmb veehq?
Edmund F. onnor,vfh fs hr bapj dccr dfrjfpfa vccnq?
Victor Scheinman,aof ou ft nirm vkkt votmoroi akkbs?
R. Heiner Schirmer,vla ls ar kcoj uhhr ulrjlolc vhhdp?
Jim Semple,vls lr sf keoi uccf ulfilole vccbg?
Mahmadu Alphajor Bah,vnj ns jg dmqk eaag engknqnm vaapf?
Régis Barailla,vka ks ar ijne uoor ukreknkj voocg?
Rosemary Barrow,xla lu at kdqh weet wlthlqld xeeor?
Vladimir Bondarenko,ang ns gr dklh vffr vnrhnlnk affeb?
Leonidas Donskis,vls lr sq fbij uppq ulqjlilb vppea?
Giuseppe Drago,vmh mt hf gepk crrf cmfkmpme vrrbq?
Ragnar Hvidsten,fna nu at hkpl vrrt vntlnpnk frrgq?
Shawty Lo,xmv mu vt klqi wrrt wmtimqml xrrog?
John D. Loudermilk,vpi ps ir ehln gjjr gprnplph vjjkf?
John Mulvaney,hou ot us njrl fees fosloroj heeqg?
George T. Odom,vkd ks dr fboi uggr ukrikokb vggmp?
Kalervo Rauhala,fme mt es ldaj hqqs hmsjmamd fqqoc?
Jack Rawlings,woe ot es mndl vqqs voslodon wqqhg?
Richard D. Trentlage,vma ms ar fhol uppr umrlmomh vppbj?
Kjell Albin Abrahamson,vpi ps ir ocaf ukkr uprfpapc vkkgd?
Walter Bush,wmf mv fu leqg hrru hmugmqme wrroc?
Georges Fonghoro,vfd fs dr lboj uqqr ufrjfofb vqqmp?
Leonard I. Garth,vnf ns fr gbpl uqqr unrlnpnb vqqha?
Joseph Harmatz,woh ou he ndrl viie voelorod wiiqs?
Svein Gunnar Morgenlien,bpi pu it ocsm gjjt gptmpspc bjjdl?
George Hanson,vld ls dr kboi uqqr ulrilolb vqqmp?
Gian Luigi Rondi,vmg ms gr ilpj fqqr fmrjmpml vqqbe?
John Siddons,vls lr sq gkni uppq ulqilnlk vppfo?
Ed Temple,vjs jr se baoh udde ujehjoja vddmf?
Marcel Artelesa,vkc kt cs jepi uaas uksikpke vaanf?
Yngve Brodd,dlg lt gs iepf wrrs wlsflple drrnq?
David Coleman,cls lr sq ahpk viiq vlqklplh ciidg?
Peter Collingwood,wod ot da lbrn vssa voanorob wsshg?
Frances Dafoe,vab as br hfoj uqqr uarjaoaf vqqmp?
Arnold Green,vkb kr bq fhoi uppq ukqikokh vppme?
Carolyn Hardy,wlc ls cr ikpj vqqr vlrjlplk wqqne?
Larry Harmon,wmc ms cr klqi vffr vmrimqml wffoa?
Rudi Lüttge,vla lt as choj bpps blsjlolh vppde?
Jeff Mackintosh,vct cs tr obgn uddr ucrncgcb vddhq?
Max Mannheimer,wlh ls hr kfoi vaar vlrilolf waagp?
Herman Joseph Sahadat Pandoyoputro,wqc qv cj kbto nddj nqjoqtqb wddsu?
Michel Rousseau,vng nt gs meql iaas inslnqne vaabf?
Andrzej Tarkowski,xpd pv du cfin wttu wpunpipf xttms?
Christoph Albrecht,vnc nt ch mlqk urrh unhknqnl vrrdj?
Buckwheat Zydeco,ynw nv wu lgda bssu bnuandng ysspr?
Donald Cartridge,vmg ms gr akpl uqqr umrlmpmk vqqie?
Mel Charles,vkg ks gr jboi uaar ukrikokb vaamc?
James Crowden,wmg mt gs jdql vccs vmslmqmd wccpr?
Andy Gambucci,wlt ls tr ckog hffr hlrglolk wffjp?
Michael Kulich,vls lr sq kfhj iaaq ilqjlhlf vaabg?
Vladimir Kuzmichyov,aqg qv gu dpho iffu iquoqhqp affeb?
Wenche Lowzow,xlt ls tr kbpj wqqr wlrjlplb xqqnf?
Arne Melchior,vmb mr bq ldpk ueeq umqkmpmd veeif?
Klaus Moje,vmt ms tr liaj dffr dmrjmami vffpb?
Bill Mollison,vls lr sq jkpa uddq ulqalplk vddbc?
Jack Nadel,vjr jq rp fgdi unnp ujpijdjg vnnmh?
Bill Nunn,vjs jr sq hina eooq ejqajnji voobc?
Matti Pulli,vlt ls te jkph faae flehlplk vaadg?
Jacek Andrzej Rossakiewicz,xoh ou ht gden wsst wotnoeod xsslr?
Rudy Andabaker,wka kt as cihg bqqs bksgkhki wqqnp?
Jean Boissonnat,vlt ls tr kboe uqqr ulrelolb vqqgp?
David Budbill,cjt js tr aine foor fjrejnji coodg?
Henning Enoksen,vms mr sq lbgj uppq umqjmgmb vppdo?
José Fernández,wdf dt fs hepk vrrs vdskdpde wrroq?
Dawn Hampton,wmt ms tg alqj vffg vmgjmqml wffor?
Nahed Hattar,vjg js gr ednh uppr ujrhjnjd vpplo?
Peter Henderson,vmd mt da gbqk ussa umakmqmb vssor?
Hughie Jones,vnt ns tr meok bqqr bnrknone vqqdp?
Kashif,vfs fr sq ijag unnq ufqgfafj vnnem?
Hans Korte,vmg mt gs liej urrs umsjmemi vrroq?
Hagen Liebing,vkr kq rp jdmh unnp ukphkmkd vnngf?
K. Madhavan,fks kr sq djah vbbq vkqhkakj fbbmo?
René Marsiglia,vma ms ar lbpj uddr umrjmpmb vddgi?
Victor Munden,anf nu ft jkrm hggt hntmnrnk aggbs?
David Padilla,cjs jr se aing vooe vjegjnji coodf?
Arnold Palmer,vlb lr bg fiqj uhhg ulgjlqli vhhoe?
Jean Shepard,vlh ls hg iboj uqqg ulgjlolb vqqnp?
Sir Patrick Sissons,vnc nt cd lmhk ussd undknhnm vssbr?
Joseph Sitruk,vpi pu ie odkm jsse jpempkpd vssgr?
Robert Weinberg,wma mt as ldpc vrrs vmscmpmd wrrgq?
Anthony Xu Ji-wei,ypw pv wu olrm httu hpumprpl yttjs?
Taz Anderson,wlg lu gt efqj vsst vltjlqlf wssor?
Richard Bishop,vla ls aj fkog uqqj uljglolk vqqbp?
Don Brothwell,wme mt es aiqd vrrs vmsdmqmi wrroj?
Joe Clay,wjs jr sq icnh vooq vjqhjnjc woome?
Jack Cotton,vks kr sq ijdh uppq ukqhkdkj vppno?
Mark Dvoretsky,fnc nv cu ehdl waau wnulndnh faaqs?
Giacomo Fornoni,vgh gr hq kloj uffq ugqjgogl vffbp?
Etim Inyang,wlt ls tr kaoi vddr vlrilola wddcp?
Jack Kirrane,vkf kr fq jhdi uooq ukqikdkh vooen?
Lee Kwang-jong,wms mr sq lbcj vppq vmqjmcmb wppoa?
Herschell Gordon Lewis,woc ot cs ibqn vrrs vosnoqob wrrlf?
Jens Lothe,vmt ms tr lbpj uqqr umrjmpmb vqqoe?
Wilhelm Mohr,wmh ms hr lepj vffr vmrjmpme wffbc?
Ioan Gyuri Pascu,woh ou hi mnrl gtti goiloron wttas?
Curtis Roosevelt,inc nv cu mhrl bssu bnulnrnh issej?
Karel Ružicka,vkc ks cr jdai foor fkrikakd vooge?
Jackie Sewell,wlt ls tr kfdj voor vlrjldlf wooei?
Toughie,vlt ls tr kgni cppr clrilnlg vppfo?
Jamshid Amouzegar,wpm pu mt gkqn icct iptnpqpk wccfr?
Jef Billings,vcs cr sq lbnd uooq ucqdcncb vooef?
Jonathan David Brown,hok ou kt gnqj wsst wotjoqon hssir?
Jacob Buksti,vmu mt us klge fqqs fmsemgml vqqjp?
Randy Duncan,wja jt as dioh fqqs fjshjoji wqqmp?
Syed Shamsul Haque,wmu mj ut dcqk hggt hmtkmqmc wggoi?
Ronald King Murray,wpa pt as fogm kjjs kpsmpgpo wjjhe?
Paddy laherty,wlh lt ha cgpj vqqa vlajlplg wqqne?
Luis Ossio,vkt ks tr ijog bppr bkrgkokj vppca?
Sebastian Papaiani,vkt ks th jboc uqqh ukhckokb vqqfp?
Jean-Louis Ravelomanantsoa,kqj qv ju pbtn gllu gqunqtqb kllhe?
Charles Schultze,wmd mv du lfqk hrru hmukmqmf wrroe?
Hannan Shah,vis ir sq ghme uooq uiqeimih vookn?
Serigne Abdou Thiam,vpc pu ct ibrh knnt kpthprpb vnnds?
Haruko Wakita,wnc nu ct lmej drrt dntjnenm wrrhq?
Rod Woodward,wia is ar chnf vppr virfinih wpplo?
Chamsulvara Chamsulvarayev,hni nv iu mkrl fddu fnulnrnk hddpg?
Joseph V. Charyk,goj ou je ndlm wsse woemolod gssqr?
Seamus Dunne,vjt js tr fboh eddr ejrhjojb vddmp?
Ann Emery,wje js er icog vddr vjrgjojc wddmp?
Johan Fischerström,vfk ft ks ojqn umms ufsnfqfj vmmgr?
Werner Friese,wec et cs kboi vqqs vesieoeb wqqfp?
Gary Glasberg,wkc kt cs jhog vpps vksgkokh wppme?
John F. Good,ver eq rp gkmi uoop uepiemek vooln?
Graham Hawkins,wob ot bs mngk vees voskogon weehq?
Malcolm M. Lucas,vkt ks tr ijph faar fkrhkpkj vaanc?
Bruce Lynn,wkb kt bs jepa cqqs cksakpke wqqnf?
Larkin Malloy,wnc ns cr lmdj vggr vnrjndnm wggea?
Sreten Mirkovic,job ou bt nchm vfft votmohoc jffgs?
Gloria Naylor,wmd ms dr klpi vqqr vmrimpml wqqeb?
Agnes Nixon,wlt ls tr kdoi vqqr vlrilold wqqfp?
Shimon Peres,vni ns ig mhqk uddg ungknqnh vddcr?
Timothy Pesci,wnu nt ug mhql vccg vnglnqnh wccbr?
Max Walker,xlh lt hs kgfi waas wlsilflg xaaoe?
Terence Brady,wjc jt cs hbof vqqs vjsfjojb wqqmp?
Cheng Yu-tung,wlu lt us kcoj gqqs glsjlolc wqqmp?
Nora Dean,vic ir cq efng uppq uiqginif vpplo?
Miriam Defensor Santiago,vgc gt cs efqm uaas ugsmgqgf vaabr?
Gilles Dubé,vkt ks tr fdnh goor gkrhknkd voobc?
Hidden Lake,vkr kq rp cdhi unnp ukpikhkd vnnbf?
Shirley Jaffe,wjd jt ds mfok vpps vjskjojf wppce?
Jim Kilroy,wnf ns fr lmdj vccr vnrjndnm wccbe?
Joni Madraiwiwi,wmh ms hr glpj veer vmrjmpml weedq?
Herbert Martin,vlc ls cr kbod uffr ulrdlolb vffhp?
Sandra Morgen,vle ls er dipj uffr ulrjlpli vffnq?
Ashok Pai,vls lr sf jkeh uppf ulfhlelk vppgo?
Isabel Piczek,wlt ls tg kejd vppg vlgdljle wppaf?
Joseph Verner Reed Jr.,gnh nt he jdql vsse vnelnqnd gsspr?
Mark Ricks,vkc ks cr ijdh uaar ukrhkdkj vaaeo?
Anthony Ryle,wmg mt gs liqj vrrs vmsjmqmi wrroh?
Laura Troschel,vmd mu dt ljqk crrt cmtkmqmj vrroa?
Ralph V. Whitworth,foa ou ad mnrk wssd wodkoron fsshc?
Brahim Zniber,wlb ls br kioa vffr vlraloli wffep?
George Barris,vkd ks dr jbne uppr ukreknkb vppgo?
Ted Benoit,vjs jr sq cbnd uppq ujqdjnjb vppgo?
Gordon Borrie,vkc kr cq dhnf uppq ukqfknkh vppgo?
Charles Brading,vmd ms dr ifoh uppr umrhmomf vppje?
Oscar Brand,vje js er hiof uqqr ujrfjoji vqqmp?
Michael Casswell,wlt ls tr kfoj vaar vlrjlolf waabg?
Herawati Diah,wkc kt cs hbni vpps vksiknkb wppgo?
Paul Frantz,wef eu fa lmrj cssa ceajerem wsspd?
Frederic C. Hamilton,vab as br dcqn uiir uarnaqac viiej?
Hanoi Hannah,vjr jq rp himf uoop ujpfjmji vooen?
Arthur Harnden,vkb kt bs ghoi eqqs eksikokh vqqmp?
Bjarni Jónsson,vld ls dr jkoa uqqr ulralolk vqqfp?
Lilleba Lund Kvandal,jlt ls tr hcid fppr flrdlilc jppba?
Mike Towell,wmt ms tr ldcj vaar vmrjmcmd waabh?
Jim Zapp,wks kr sf ijng vccf vkfgknkj wccbo?
Yves Bonnefoy,bhu ht us kcpe wrrs whsehphc brrnq?
Tom Boulton,vlt ls tr jkqd eccr elrdlqlk vccof?
Ramchandra Chintaman Dhere,vla ls ar gjok uccr ulrklolj vcchp?
Mollie Evans,fmt ms tr leqj vaar vmrjmqme faadc?
Robin Hardy,wla ls ar hkoc vqqr vlrclolk wqqdp?
Sir Malcolm Macnaughton,vqc qu ct opsn jddt jqtnqsqp vddbf?
Werner Meng,wkc ks cr jboh veer vkrhkokb weemp?
Mary Mostert,wlc lu ct khqi vaat vltilqlh waaor?
Jerzy Patola,xnc nu cf mbrk wssf wnfknrnb xssqj?
Imogen Skirving,joi ot is nehl vbbs voslohoe jbbar?
Frank Tuck,vab at bs jkei gqqs gasiaeak vqqnp?
Caroline Aherne,vlc lr cq khoj uppq ulqjlolh vppfe?
Roscoe Brown,wka kt as jepf vrrs vksfkpke wrrnq?
Kyle Calloway,xkt ks tr jdai wppr wkrikakd xppnc?
Chen Jinhua,vks kr sq jcmi gooq gkqikmkc voofn?
Maciej Szymon Ciesla,xou ot us nerm waas wosmoroe xaadl?
Michael Cimino,vlr lq rp kfoj uaap ulpjlolf vaabg?
Roger Dumas,vla lt as edpj fggs flsjlpld vggnq?
Horacio Etchegoyen,wnc nt cs mgpl vrrs vnslnpng wrrfq?
Rudolf E. Kálmán,vfa fs ar cghl biir bfrlfhfg viipe?
Clementia Killewald,wmt ms tr kcil vddr vmrlmimc wddgb?
Euan Lloyd,wkt ks tr hapi bqqr bkrikpka wqqne?
Patrick Manning,vnd ns da lmgk uhha unakngnm vhheq?
Alphie McCourt,vok ot kc nfrm jggc jocmorof vggeb?
Mary A. McClure,wkc kt cs jhpi gaas gksikpkh waanf?
Carlos Morocho Hernández,wnc nt cs kirm vggs vnsmnrni wggpd?
Harold "H" Nelson,vlc ls cr fhpj uqqr ulrjlplh vqqne?
Robert Nye,wka kt as jdpc vrrs vksckpkd wrrnq?
Michel Rocard,vlg lr gq jeok uaaq ulqklole vaabf?
Flavio Romero de Velasco,dag at gs jiqm vhhs vasmaqai dhheb?
Irineu Roque Scherer,vnb ng bt mdql esst entlnqnd vssar?
Kapil Seth,vmt ms tc lgaj uppc umcjmamg vppde?
Jack C. Taylor,wmi mt is kldj vqqs vmsjmdml wqqpg?
Clifford Vaughs,hdf du ft goqn jrrt jdtndqdo hrrcb?
Wilfred D. Webb,wde ds er gfnh voor vdrhdndf woobc?
Elie Wiesel,wjt js tr iang voor vjrgjnja woocb?
Arturo,vjb jt bs hiof dqqs djsfjoji vqqmp?
Michael Beaumont,vnt ns tr mfqh iaar inrhnqnf vaabg?
João José Bracony,wle lt es jkpd vrrs vlsdlplk wrroq?
Gilbert Bulawan,wnf nu ft meqd hrrt hntdnqne wrrbc?
Lou Fontinato,vdt ds tr klpi cqqr cdridpdl vqqga?
Jimmy Frizzell,xef et fs mhpk wccs weskepeh xccbi?
Richard Grayson,wna nt as fmpl vrrs vnslnpnm wrrbq?
Tomohiko Kira,vmg ms gr klfi uccr umrimfml vccep?
John Middleton,vns nr sq gipl ueeq unqlnpni veefh?
Uma Shankar Mishra,vnh nt hs lmgj abbs ansjngnm vbbiq?
Noel Neill,vjr jq rp icng uoop ujpgjnjc vooed?
Mauricio Walerstein,wpd pv du ojtn caau cpunptpj waaei?
Markus Werner,wmc mu ct lhdj eaat emtjmdmh waapr?
Grant Wilmot,wob ot bs mnrk viis voskoron wiigh?
Romesh Chandra,vla ls ar jdpk uccr ulrklpld vccnq?
William Hawkins,wnt ns tr lmgj veer vnrjngnm weebc?
Abbas Kiarostami,vmf mt fs kldb uiis umsbmdml viieq?
Ben Koufie,vgs gr sq kbda fppq fgqagdgb vppho?
Abner J. Mikva,jme ms er ldib vggr vmrbmimd jgghp?
Rondon Pacheco,vka kr ae dioj uqqe ukejkoki vqqmp?
Geoffrey Shovelton,ide dv eu pbsn wttu wdundsdb ittqj?
Elizabeth Spillius,wnv nu vj maqf krrj knjfnqna wrrcb?
Steve Tupper,dlg lv gf kcqi essf elfilqlc dssor?
Sayed Hussein Anwari,xnk nv ku edql gssu gnulnqnd xsshr?
William L. Armstrong,wpf pu ft nosl veet vptlpspo weebc?
Rosaria Conte,vla lt as kipj urrs ulsjlpli vrreq?
Nine Culliford,vgi gs ir jcpl eqqr egrlgpgc vqqbf?
Beatrice de Cardi,vie is er hbma uoor uiraimib voofn?
Alirio Díaz,wkd ks dr fjoh vppr vkrhkokj wppcb?
Mick Finucane,ves er sq kidj gaaq geqjedei vaabo?
John Baillie-Hamilton,vns nr sq mipe ujjq unqenpni vjjgh?
Doug Hargreaves,img mu gt ahpk crrt cmtkmpmh irrnq?
Kari Hautala,vmc mt cs klai fpps fmsimaml vppdh?
David Jones,clt ls tr ahoj vqqr vlrjlolh cqqdp?
John Madey,wls lr sq ghoj veeq vlqjlolh weenp?
Zdenek Neubauer,wki kt is bceg fqqs fksgkekc wqqnp?
Gladys Nordenstrom,woi ou it djsm vllt votmosoj wllqb?
Phonsie rien,vmh ms ha lgpj urra umajmpmg vrrfq?
Rex Pickering,wma ms ad lbgk vqqd vmdkmgmb wqqep?
Cory Taylor,wkc kt cs ijph vqqs vkshkpkj wqqng?
Brian White,wlb lt bs kioa vqqs vlsaloli wqqcp?
Victor P. Whittaker,aof ou fg nlkm wssg wogmokol assbr?
Valentino Zeichen,anu nt us mdql wrrs wnslnqnd arrgc?
Bukky Ajayi,wkt ks tr ijca boor bkrakckj woogn?
Marian Bergeson,vmc ms cr lgpf uaar umrfmpmg vaadq?
Larry Bock,wkc ks cr ijhe vppr vkrekhkj wppna?
Michel Coloni,vlr lq rp keoj uaap ulpjlole vaabf?
Matthew Evans,gmv mu vt leqj waat wmtjmqme gaaor?
Armando León Bejarano,vlb lr bq ehpi uccq ulqilplh vccog?
Norman MacAuley,wmc mt cs lirk gdds gmskmrmi wddph?
Shaw McCutcheon,wnv nu vt mirl geet gntlnrni weeps?
John McMartin,vnh ns hr lmpk ueer unrknpnm veejq?
Duma Mdutyana,wku kt us ajph bccs bkshkpkj wccnq?
Mike Moore,vkf kr fq jdch uaaq ukqhkckd vaabo?
Turgay Seren,wmc mv cu lhqj bssu bmujmqmh wssor?
Umaru Shinkafi,vjd jt ds mnik abbs ajskjijn vbbgq?
Danny Smythe,wlu lt us aipj vffs vlsjlpli wffnq?
Sally Beauman,wlu lt us kfqe ghhs glselqlf whhoc?
Bruno Bonaldi,vlb ls br hkpa cqqr clralplk vqqig?
Rokusuke Ei,vla lt as kfci dqqs dlsilclf vqqgp?
James Gilbert,vnj nt js mdpi uccs unsinpnd vccgh?
Leonard Lee,vjf jr fq gboh uppq ujqhjojb vppma?
Cinna Lomnitz,wmt ms tr klqj vggr vmrjmqml wggbe?
Tom Marr,vje js er hiof uccr ujrfjoji vccmp?
Miisa,vis ir sq ghme uaaq uiqeimih vaabn?
John ourke,vmf ms fr lhgj eqqr emrjmgmh vqqop?
Paddy Phelan,wks kr sa cfoi vppa vkaikokf wppmg?
Anita Reeves,gle lu et kfpi vrrt vltilplf grrcq?
Wolfram Siebeck,wde dt es njmk vggs vdskdmdj wggic?
Gaurav Tiwari,emd mv du klpi crru cmuimpml errgq?
Bill Williams,wkt ks tr ijoa vffr vkrakokj wffbc?
Javed Akhtar,cli lt is edfj vpps vlsjlfld cppno?
Frank Dickens,vab as br fiek uppr uarkaeai vppgo?
Abdul Sattar Edhi,vmh mu ht cipb dqqt dmtbmpmi vqqke?
Vittorio Goretti,ale lt es kgoi vqqs vlsilolg aqqbp?
Hal Hudson,vlt ls tr ekpi dqqr dlrilplk vqqnc?
Harold A. Linstone,vnc nt cs fkql urrs unslnqnk vrrge?
Turk Lown,wnc nu ct lmdj bsst bntjndnm wssqe?
William Lucas,wlu lt us jkpi fees flsilplk weebc?
Cicely Mayhew,xlt ls tr kcoj wffr wlrjlolc xffbd?
Jackie McInally,wms mr sq lfdk vggq vmqkmdmf wggei?
William H. McNeill,wls lr sq kioj veeq vlqjloli weebc?
Goldie Michelson,vns nr sq dfpm uggq unqmnpnf vggec?
Robert De Middeleir,vla ls ar fdpc uggr ulrclpld vgghi?
Shettima Ali Monguno,vpu pt us ocrm lffs lpsmprpc vffeh?
Jeffrey Nape,wcd cs dh kboi vqqh vchicocb wqqnp?
Steve Owens,dlv lu vt kcqi wsst wltilqlc dssor?
Pehin Dato Haji Sulaiman Bin Haji Awang Damit,wsv su va fbto lnna lsaostsb wnndm?
Howard Raiffa,whe hs er fkni vppr vhrihnhk wppgo?
Jacques Rouffio,vjh jd ht mfpl errt ejtljpjf vrrkq?
Gerald Sherratt,vlc lt cs fboj upps ulsjlolb vppme?
Vladimir Troyepolsky,aqg qv gl dkno wffl wqloqnqk affeb?
Yuzhan,xku kt us ijog bqqs bksgkokj xqqmp?
Norman Abbott,vkc ks cr ijpf uddr ukrfkpkj vddnq?
Ron Allbright,vna ns ar lmpf uqqr unrfnpnm vqqge?
